"X...ID";"ClassNr";"DateSW16";"DateEW16";"DateRW16";"ComplW16";"Grade";"Sex";"AgeW1";"ETH01";"ETH03";"EduLevel";"CnstCD";"StateW16";"NAccID";"NAccAD";"NAccSD";"WebD";"MailD";"CheckD";"ErrorD";"UseablD";"TypeD1";"TypeD2";"TypeD3";"TypeOD1";"TypeOD2";"TypeOD3";"StateW1";"StateW2";"StateW3";"StateW4";"StateW5";"StateW6";"StateW7";"StateW8";"StateW9";"StateW10";"StateW11";"StateW12";"StateW13";"StateW14";"StateW15";"ComplW1";"ComplW2";"ComplW3";"ComplW4";"ComplW5";"ComplW6";"ComplW7";"ComplW8";"ComplW9";"ComplW10";"ComplW11";"ComplW12";"ComplW13";"ComplW14";"ComplW15";"DateRW13";"DateRW14";"BirthM";"BirthY";"BirthD";"ETH02";"ETH04";"AWB01W1";"AWB01W14";"CWB01W1";"CWB01W14";"PAF01W1";"NAF01W1";"PAF02W1";"NAF02W1";"PAF03W1";"NAF03W1";"PAF04W1";"NAF04W1";"PAF05W1";"NAF05W1";"PAF06W1";"NAF06W1";"PAF07W1";"NAF07W1";"SEE01W1";"SEE02W1";"SEE03W1";"SEE04W1";"SEE01W1R";"SEE04W1R";"SEE01W14";"SEE02W14";"SEE03W14";"SEE04W14";"SEE01W14R";"SEE04W14R";"LON01W1";"LON02W1";"LON03W1";"LON04W1";"LON05W1";"LON01W14";"LON02W14";"LON03W14";"LON04W14";"LON05W14";"SRT01W1";"SRT02W1";"SRT03W1";"SRT04W1";"SRT05W1";"SRT06W1";"SRT07W1";"SRT08W1";"SRT09W1";"SRT01W14";"SRT02W14";"SRT03W14";"SRT04W14";"SRT05W14";"SRT06W14";"SRT07W14";"SRT08W14";"SRT09W14";"SRT02W1R";"SRT04W1R";"SRT05W1R";"SRT07W1R";"SRT08W1R";"SRT02W14R";"SRT04W14R";"SRT05W14R";"SRT07W14R";"SRT08W14R";"SCP01W1";"SCP02W1";"SCP03W1";"MPT01W1";"MPT02W1";"MPT01W14";"MPS01W1";"MPS02W1";"MPS03W1";"MPS04W1";"MPS05W1";"INTGDW1";"INTGFW1";"INTGMW1";"SNTGDW1";"SNTGFW1";"SNTGMW1";"WATGDW1";"WATGFW1";"WATGMW1";"YTTGDW1";"YTTGFW1";"YTTGMW1";"INPD1W1";"INAD1W1";"INPD2W1";"INAD2W1";"INPF1W1";"INAF1W1";"INPF2W1";"INAF2W1";"INAL0W1";"INAL1W1";"INAL2W1";"INAL3W1";"INAL4W1";"INAL5W1";"INC01W1";"INC01W13";"INF01W1";"INF02W1";"INL01W1";"FBI01W1";"FBI01W1R";"FBI02W1";"IFI01W1";"IFI02W1";"FNr01W1";"FQS01W1";"FQS02W1";"FQC01W1";"FQC02W1";"FQC01W1R";"FQC02W1R";"PRU01W1";"PRU02W1";"PRU03W1";"PRU04W1";"PRU05W1";"PRU01W14";"PRU02W14";"PRU03W14";"PRU04W14";"PRU05W14";"PMK01W1";"PMK02W1";"PMK03W1";"PMK04W1";"PMK01W14";"PMK02W14";"PMK03W14";"PMK04W14";"ADS05W1";"ADS06W1";"ADS07W1";"ADS08W1";"ADS05W14";"ADS06W14";"ADS07W14";"ADS08W14";"NCompletedE1";"NCompletedE2"
168;25;"2020/06/26 10:28:37";"2020/06/26 10:30:56";"2020/06/26 10:30:57";100;8;"Jongen";"14,01563";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;"2020/05/08 10:50:08";"2020/05/20 17:44:05";11;2005;"2005-11-15";NA;NA;6;7;9;1;4;1;5;2;5;1;5;1;4;1;5;2;5;3;1;5;5;1;5;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;1;1;3;2;3;2;4;4;3;2;4;4;2;4;3;5;4;3;3;4;4;4;2;3;4;4;3;1;3;3;1;4;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;5;2;3;"Minder dan  1 dag  per week";2;10;"7 keer  per week";"3,0";"40,0";"7 keer  per week";8;50;"7 keer  per week";3;80;"Nooit";"Nooit";"2 dagen";"1 dag";0;0;1;1;"INAL1W1";1;0;8888;8888;0;"1";"2";"200,000";1;8888;"Ik heb niet gekeken of ik reacties had";8;8888;2;1;5;5;5;1;1;5;5;"Nee";"Ja";"Nee";"Ja";"Nee";"Ja";"Ja";"Nee";"Ja";"Ja";1;1;3;5;3;5;5;5;2;1;1;1;1;1;3;1;101;29
163;16;"2020/06/23 11:13:51";"2020/06/24 10:11:13";"2020/06/24 10:11:14";100;8;"Meisje";"13,10129";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie alleen met een kleine groep goede vrienden te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 16:37:29";"2020/05/19 13:10:48";10;2006;"2006-10-15";NA;NA;5;7;10;1;3;1;4;2;4;3;4;1;4;2;4;2;4;3;1;4;4;1;5;5;1;4;5;1;5;5;1;1;1;1;1;2;1;1;1;1;3;2;4;3;3;4;3;3;3;3;2;4;2;2;3;3;3;4;4;3;3;3;3;4;4;4;3;3;4;3;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;4;2;1;"7 keer  per week";4;30;"7 keer  per week";"8,0";"60,0";"7 keer  per week";2;15;"7 keer  per week";2;30;"6 dagen";"1 dag";"1 dag";"2 dagen";2;1;1;1;NA;8888;8888;8888;8888;8888;"1";"1";"480,000";2;150;"Ik heb niet gekeken of ik reacties had";8;8888;4;2;5;5;3;3;1;3;5;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";2;3;3;2;2;3;3;3;3;3;2;2;3;3;3;3;98;64
360;3;"2020/06/23 11:20:49";"2020/06/24 10:53:53";"2020/06/24 10:53:53";100;8;"Meisje";"13,60163";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Anders, namelijk dit account is voor...";NA;NA;"Een game";NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 23:12:36";"2020/05/19 16:39:32";4;2006;"2006-04-15";NA;NA;5;6;8;8;3;2;4;2;3;4;4;2;4;2;4;2;4;2;1;4;4;1;5;5;1;4;4;1;5;5;3;2;1;3;3;2;3;4;2;3;3;1;3;2;2;4;1;2;3;3;2;3;2;4;2;1;2;3;5;4;4;5;4;4;4;2;5;4;3;1;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;2;2;1;"7 keer  per week";4;30;"Nooit";"0,0";"0,0";"7 keer  per week";4;5;"2 keer  per week";1;45;"7 dagen";"1 dag";"7 dagen";"7 dagen";4;1;2;2;NA;8888;8888;8888;8888;8888;"2";"3";"400,000";1;20;"7";7;7;1;1;3;5;5;1;1;5;5;"Nee";"Ja";"Ja";"Nee";"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";3;3;4;2;3;3;3;3;1;1;1;1;1;1;1;1;75;70
95;19;"2020/06/23 11:14:09";"2020/06/23 11:19:27";"2020/06/23 11:19:28";100;8;"Meisje";"13,93302";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";2;2;2;"Via de Instagram app";"Ja, ik heb de e-mail ontvangen";"Ja";NA;"Fully Useable";"Account om informatie met iedereen te delen";"Account om informatie met iedereen te delen";NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;27;100;"2020/05/05 16:31:25";"2020/06/02 22:27:18";12;2005;"2005-12-15";NA;NA;5;7;7;1;3;1;4;1;4;1;4;1;4;1;5;1;5;1;1;5;4;1;5;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;1;1;5;1;5;4;1;4;2;1;3;5;1;5;1;1;5;1;1;1;5;2;5;4;5;5;5;5;5;5;1;1;1;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;1;4;4;1;"7 keer  per week";5;60;"7 keer  per week";"4,0";"30,0";"7 keer  per week";10;20;"7 keer  per week";2;30;"7 dagen";"1 dag";"1 dag";"2 dagen";10;2;5;10;NA;8888;8888;8888;8888;8888;"3 of meer";"5";"900,000";1;280;"Ik heb wel  gekeken of ik reacties had, maar niet gekregen";9;7;7;1;12;5;4;1;1;5;5;"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";"Ja";3;5;5;3;5;5;5;1;1;1;1;1;1;1;1;1;119;95
277;20;NA;NA;NA;NA;8;"Jongen";"13,35272";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"attrition";100;100;100;0;0;0;0;0;0;0;0;0;0;100;0;NA;"2020/05/24 19:07:52";7;2006;"2006-07-15";NA;NA;6;5;8;6;4;2;4;1;4;3;4;2;4;2;4;2;4;3;1;4;4;1;5;5;2;4;4;1;4;5;2;5;1;2;2;2;2;2;1;1;3;4;4;2;3;4;2;2;4;4;3;4;2;3;3;2;2;4;2;4;3;4;4;3;4;3;4;4;5;3;5;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;3;1;3;2;"6 keer  per week";3;50;"Nooit";"0,0";"0,0";"7 keer  per week";5;30;"7 keer  per week";5;100;"6 dagen";"Nooit";"Nooit";"Nooit";5;0;0;0;"INAL2W1,INAL3W1,INAL4W1";8888;1;1;1;0;"1";"5555";"40,000";2;20;"8888";8888;8888;6;2;5;5;4;2;1;4;5;"Nee";"Nee";"Ja";"Nee";"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";2;2;1;1;3;3;1;1;1;1;1;1;4;4;4;4;20;NA
322;4;"2020/06/23 12:22:03";"2020/06/23 12:27:07";"2020/06/23 12:27:08";100;8;"Jongen";"13,10094";"Nederland";"Nederlander";"Havo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"fully expired";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;0;100;0;100;100;100;100;100;100;100;100;100;"2020/05/12 15:40:08";"2020/05/19 18:05:15";10;2006;"2006-10-15";NA;NA;6;5;9;6;3;1;4;1;4;3;4;1;4;1;3;1;4;2;1;4;4;1;5;5;1;4;5;1;5;5;1;1;5;1;5;1;1;4;1;1;4;2;3;2;2;3;2;2;3;3;1;4;2;3;4;1;1;3;4;4;4;4;4;5;4;3;5;5;3;1;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;2;3;1;"7 keer  per week";2;15;"Nooit";"0,0";"0,0";"7 keer  per week";5;30;"7 keer  per week";1;60;"7 dagen";"Nooit";"Nooit";"Nooit";2;0;0;0;"INAL2W1";8888;1;0;0;0;"1";"1";"150,000";1;30;"8888";8888;8888;4;1;10;5;4;1;1;5;5;"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";4;5;4;3;4;5;3;3;1;2;1;2;2;1;3;3;81;50
266;27;"2020/06/23 12:44:06";"2020/06/23 12:55:07";"2020/06/23 12:55:07";100;8;"Jongen";"13,93333";"Nederland";"Nederlander";"Havo";"Ja, ik wil doorgaan";"completed";1;0;0;"Via de Instagram app";"Ja, ik heb de e-mail ontvangen";"Ja";NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:25:47";"2020/05/19 15:42:37";12;2005;"2005-12-15";NA;NA;6;2;9;1;4;2;4;3;4;1;5;1;4;1;5;2;4;3;1;5;5;1;5;5;3;2;2;2;3;4;1;4;5;1;3;1;2;3;1;4;4;2;3;2;3;4;3;3;4;5;2;3;2;2;4;2;2;4;4;4;3;3;3;4;4;4;4;4;1;4;5;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";2;1;1;2;2;"4 keer  per week";5;15;"Nooit";"0,0";"0,0";"7 keer  per week";12;15;"6 keer  per week";6;100;"3 dagen";"Nooit";"Nooit";"Nooit";2;0;0;0;"INAL3W1,INAL4W1";8888;0;1;1;0;"1";"Ik heb geen account";"133,000";3;8888;"8888";8888;8888;7;1;10;5;4;2;2;4;4;"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";2;2;2;2;4;3;3;1;1;1;1;1;2;3;4;3;84;80
275;25;"2020/06/26 17:23:04";"2020/07/04 00:03:52";"2020/07/04 00:03:53";100;8;"Jongen";"14,60151";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"attrition";1;0;0;"Via de Instagram app";"Ja, ik heb de e-mail ontvangen";NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"fully expired";"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"completed";"attrition";100;100;100;100;100;0;100;100;0;0;0;0;100;64;0;"2020/05/11 23:29:33";"2020/06/02 22:24:11";4;2005;"2005-04-15";NA;NA;6;7;8;1;4;1;4;3;5;3;4;2;4;1;4;3;4;2;1;4;4;2;5;4;1;5;5;1;5;5;2;2;2;1;2;1;1;1;1;1;4;4;3;4;5;3;3;4;3;5;5;5;5;4;4;4;4;4;2;2;1;3;2;1;1;2;2;2;4;4;3;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;3;2;4;3;"5 keer  per week";4;30;"Nooit";"0,0";"0,0";"7 keer  per week";5;30;"7 keer  per week";7;120;"4 dagen";"Nooit";"4 dagen";"4 dagen";3;0;3;3;"INAL2W1";8888;1;8888;8888;0;"1";"Ik heb geen account";"130,000";1;10;"Ik heb niet gekeken of ik reacties had";8;8888;1;1;2;4;3;1;1;5;5;"Nee";"Ja";"Ja";"Ja";"Nee";"Ja";"Ja";"Ja";"Ja";"Ja";2;2;2;2;4;4;4;4;2;2;2;2;4;4;4;4;106;13
135;16;"2020/06/25 12:30:37";"2020/06/25 12:35:46";"2020/06/25 12:35:47";100;8;"Jongen";"13,26829";"Anders";"Anders";"Vmbo";"Ja, ik wil doorgaan";"completed";1;0;0;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"completed";100;100;100;100;100;0;0;0;0;0;0;0;0;31;100;NA;"2020/06/03 07:32:59";8;2006;"2006-08-15";"Polen";"Pool";4;6;6;7;3;4;4;3;4;1;3;2;4;3;3;4;4;3;1;4;4;3;5;3;3;3;3;2;3;4;3;3;4;3;4;2;2;3;2;2;4;2;3;2;3;4;3;1;4;3;2;2;2;2;2;2;2;3;4;4;3;3;5;4;4;4;4;4;5;4;7;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;2;3;3;"Nooit";0;0;"Nooit";"0,0";"0,0";"5 keer  per week";6;15;"7 keer  per week";1;180;"7777";"7777";"7777";"9999";7777;7777;7777;7777;NA;7777;7777;7777;7777;7777;"7777";"5555";"7777,000";7777;7777;"7777";7777;7777;7777;7777;4;5;4;3;2;3;4;"Nee";"Ja";"Nee";"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";3;2;3;1;4;4;3;2;4;4;3;5;3;3;2;2;96;94
111;3;"2020/06/23 11:17:19";"2020/06/23 11:20:07";"2020/06/23 11:20:08";100;8;"Meisje";"13,51949";"Nederland";"Nederlander";"Havo";"Nee, ik wil niet meedoen";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"partially completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;43;0;100;100;100;100;100;100;100;100;100;100;"2020/05/07 19:48:11";"2020/05/19 14:50:41";5;2006;"2006-05-15";NA;NA;6;6;8;9;5;2;5;2;4;4;4;2;4;3;4;3;4;4;2;4;4;4;4;2;1;5;4;1;5;5;1;2;2;2;2;4;4;5;3;5;4;3;3;4;3;4;2;4;4;5;4;4;5;3;4;3;4;5;3;2;3;4;2;2;1;3;3;2;4;3;3;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;4;2;3;"7 keer  per week";4;30;"6 keer  per week";"3,0";"5,0";"7 keer  per week";4;15;"6 keer  per week";2;30;"7 dagen";"1 dag";"Nooit";"1 dag";2;1;0;1;"INAL3W1";8888;8888;1;8888;0;"2";"2";"450,000";3;110;"7";7;5;5;6;11;4;4;2;2;4;4;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Ja";4;4;5;5;3;4;4;2;1;2;1;2;1;1;1;1;92;90
358;15;"2020/06/25 12:59:38";"2020/06/25 13:04:14";"2020/06/25 13:04:16";100;8;"Meisje";"13,18285";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Nee, ik heb geen Instagram account";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/07 17:53:07";"2020/05/19 17:38:20";9;2006;"2006-09-15";NA;NA;4;7;5;1;1;2;3;3;2;4;3;3;3;3;2;2;3;3;3;3;3;2;3;4;1;4;4;1;5;5;1;1;2;2;1;2;1;2;3;2;3;4;4;4;4;3;4;5;3;1;3;3;4;4;3;4;4;4;2;2;2;2;1;3;2;2;2;2;2;2;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;3;5;4;3;"7 keer  per week";20;120;"7 keer  per week";"5,0";"30,0";"6 keer  per week";2;10;"7 keer  per week";3;80;"7 dagen";"3 dagen";"1 dag";"5 dagen";50;1;1;5;NA;8888;8888;8888;8888;8888;"2";"3";"600,000";2;250;"6";6;4;4;2;20;5;3;4;4;2;2;"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Ja";"Ja";"Nee";2;2;3;1;2;3;3;2;4;4;4;4;4;3;3;3;58;58
157;2;"2020/06/23 22:10:12";"2020/06/24 06:14:01";"2020/06/24 06:14:03";100;8;"Meisje";"13,35272";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Anders, namelijk dit account is voor...";NA;NA;"Een account voor mensen die ik ken via school, sport of vrienden";NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/07 15:53:56";"2020/05/19 21:44:11";7;2006;"2006-07-15";NA;NA;3;5;4;8;1;1;3;3;2;5;3;1;3;3;4;1;3;1;1;4;4;1;5;5;2;3;4;2;4;4;1;1;1;1;1;1;2;1;2;1;4;3;3;2;2;3;1;2;4;3;2;3;2;2;4;1;3;3;3;4;4;5;4;4;4;4;5;3;4;3;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";3;1;3;2;1;"7 keer  per week";5;60;"7 keer  per week";"2,0";"20,0";"7 keer  per week";2;10;"5 keer  per week";1;40;"6 dagen";"Nooit";"1 dag";"3 dagen";3;0;1;1;"INAL2W1";8888;1;8888;8888;0;"2";"3";"420,000";2;165;"6";6;3;3;2;6;4;3;1;1;5;5;"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";4;4;4;4;3;2;3;4;1;1;1;1;1;2;1;2;119;116
43;4;"2020/06/24 12:20:44";"2020/06/24 12:25:38";"2020/07/08 12:25:43";47;8;"Meisje";"13,18308";"Nederland";"Nederlander";"Havo";NA;"partially completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";"fully expired";"completed";"completed";100;100;100;0;100;100;100;100;100;100;100;0;0;100;100;NA;"2020/05/20 09:26:52";9;2006;"2006-09-15";NA;NA;7;7;10;1;5;1;4;2;4;3;4;1;4;1;3;1;4;1;1;4;4;1;5;5;2;3;4;2;4;4;1;1;1;1;1;1;1;1;1;1;3;1;3;2;1;5;1;2;5;4;2;5;1;1;5;2;3;5;5;4;5;5;4;4;5;5;4;3;3;2;1;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";2;1;1;1;2;"7 keer  per week";4;30;"5 keer  per week";"1,0";"10,0";"7 keer  per week";4;20;"5 keer  per week";2;30;"7 dagen";"2 dagen";"1 dag";"1 dag";4;1;1;1;NA;8888;8888;8888;8888;8888;"1";"5555";"300,000";1;200;"7";7;7;4;3;9;5;5;1;1;5;5;"Ja";"Ja";"Ja";"Ja";"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";4;4;4;3;4;4;4;3;1;1;1;1;2;2;2;2;84;26
17;3;"2020/06/23 12:06:43";"2020/06/23 13:08:25";"2020/06/23 13:08:25";100;8;"Meisje";"13,35248";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie alleen met een kleine groep goede vrienden te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:10:21";"2020/05/19 13:16:32";7;2006;"2006-07-15";NA;NA;5;4;7;5;1;3;2;2;4;5;3;3;3;3;2;3;3;4;4;3;2;4;2;2;5;2;2;3;1;3;3;2;4;2;2;3;4;1;3;2;4;2;3;2;3;2;3;4;3;5;1;3;1;3;3;2;3;2;4;4;3;3;2;5;5;3;4;3;1;2;2;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";3;1;3;2;1;"7 keer  per week";3;60;"7 keer  per week";"5,0";"20,0";"7 keer  per week";2;15;"Nooit";0;0;"7 dagen";"1 dag";"7 dagen";"7 dagen";3;1;4;4;NA;8888;8888;8888;8888;8888;"1";"1";"305,000";1;50;"7";7;7;4;1;5;5;5;4;2;2;4;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";"Ja";3;2;1;1;3;2;3;1;4;4;5;5;5;5;3;5;116;116
134;19;"2020/06/24 12:03:42";"2020/06/24 12:09:29";"2020/06/24 12:09:30";100;8;"Meisje";"14,26709";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"partially completed";"fully expired";"fully expired";"completed";"fully expired";"partially completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";100;100;0;16;0;0;100;0;18;0;0;0;0;0;0;NA;NA;8;2005;"2005-08-15";NA;NA;2;5555;2;5555;2;1;1;3;5;3;1;2;3;1;4;1;5;4;3;1;2;3;3;3;5555;5555;5555;5555;5555;5555;2;3;2;1;1;5555;5555;5555;5555;5555;4;2;4;1;5;2;4;3;2;5555;5555;5555;5555;5555;5555;5555;5555;5555;4;5;1;2;3;5555;5555;5555;5555;5555;5;2;4;"Ja, ik heb een iPhone";NA;"5555";5;4;5;5;5;"7 keer  per week";3;10;"7 keer  per week";"20,0";"60,0";"7 keer  per week";6;5;"7 keer  per week";11;30;"7 dagen";"5 dagen";"4 dagen";"1 dag";5;2;2;1;NA;8888;8888;8888;8888;8888;"3 of meer";"5555";"1,609";4;789;"7";7;4;6;5;1;5;5;4;4;2;2;"Nee";"Ja";"Ja";"Nee";"Nee";"9999";"9999";"9999";"9999";"5555";3;4;4;5;5555;5555;5555;5555;5;5;4;3;5555;5555;5555;5555;87;NA
188;20;"2020/06/23 11:59:02";"2020/06/23 13:06:16";"2020/06/23 13:06:16";100;8;"Jongen";"13,26782";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;0;0;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 20:35:22";"2020/05/19 14:02:57";8;2006;"2006-08-15";NA;NA;6;6;8;9;3;2;3;3;4;3;4;1;4;2;3;2;4;2;4;4;4;2;2;4;1;4;4;1;5;5;1;1;1;1;1;1;1;1;1;1;3;3;4;1;3;4;3;2;4;2;2;4;2;3;4;2;2;3;3;5;3;3;4;4;4;3;4;4;5;3;4;"Ja, ik heb een iPhone";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;3;1;2;1;"7 keer  per week";5;30;"1 keer  per week";"1,0";"2,0";"7 keer  per week";4;15;"7 keer  per week";5;90;"7 dagen";"Nooit";"Nooit";"Nooit";5;0;0;0;"INAL2W1";8888;1;0;0;0;"1";"1";"400,000";1;120;"8888";8888;8888;2;1;6;5;4;2;1;4;5;"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";4;2;2;2;3;3;3;3;1;1;1;1;1;1;1;1;114;118
